id;Device;SpawnOrder;ObjectName;SpawnID;LandOnTable;Distance;ObjectRotation;ObjectHeight;ObjectPosAfterGrabLoss;ObjectDistanceToHeadFromGrab;ObjectPosAfterContact;TimeFromSpawnToGrab;TimeFromSpawnToGrabLoss;TimeFromSpawnToContact;TimeFromGrabToGrabLoss;TimeFromGrabToContact;TimeForDevice;TimeForTrainingPhase;DeviceOrder
4;Leap;1;Cube3x3x3(Clone);10;True;0,01171;"(0,000; 349,020; 0,000)";-0,01498273;"(0,008; 0,015; 0,008)";0,56907;"(0,008; 0,015; 0,008)";2,644557;4,866709;4,866709;2,222154;2,222154;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;2;Cube3x3x3(Clone);4;True;0,02955;"(0,000; 317,743; 0,000)";-0,01317146;"(-0,021; 0,017; 0,019)";0,57196;"(-0,021; 0,017; 0,019)";2,334781;4,424161;4,424161;2,089381;2,089381;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;3;Cube3x3x3(Clone);7;True;0,29340;"(0,002; 1,232; -0,002)";-0,01377287;"(-0,169; 0,016; -0,237)";0,50909;"(-0,169; 0,016; -0,237)";1,150881;1,433939;1,433939;0,2830582;0,2830582;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;4;Cube3x3x3(Clone);8;True;0,29996;"(0,000; 359,701; 0,000)";-0,01497927;"(-0,285; 0,015; -0,092)";0,55045;"(-0,285; 0,015; -0,092)";3,086583;3,153214;3,153214;0,0666307;0,0666307;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;5;Cube3x3x3(Clone);3;True;0,00420;"(0,000; 334,624; 0,000)";-0,01500884;"(0,004; 0,015; 0,001)";0,55524;"(0,004; 0,015; 0,001)";1,411428;3,245415;3,245415;1,833987;1,833987;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;6;Cube3x3x3(Clone);9;True;0,00450;"(0,000; 351,068; 0,000)";-0,01470914;"(-0,003; 0,015; 0,002)";0,54355;"(-0,003; 0,015; 0,002)";5,189893;6,578478;6,578478;1,388588;1,388588;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;7;Cube3x3x3(Clone);1;True;0,02077;"(0,000; 314,118; 0,000)";-0,008569865;"(0,011; 0,021; -0,017)";0,52412;"(0,012; 0,015; -0,017)";1,389052;2,600037;2,63341;1,210984;1,244356;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;8;Cube3x3x3(Clone);5;True;0,01529;"(0,000; 331,710; 0,000)";-0,01454618;"(-0,010; 0,015; -0,011)";0,49166;"(-0,010; 0,015; -0,011)";1,033486;2,266983;2,266983;1,233497;1,233497;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;9;Cube3x3x3(Clone);2;True;0,06740;"(0,000; 309,010; 180,000)";0,09446689;"(0,066; 0,124; 0,076)";0,54355;"(0,005; 0,017; -0,013)";1,222225;1,766572;1,900148;0,5443476;0,6779232;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;10;Cube3x3x3(Clone);6;True;0,30997;"(0,000; 352,988; 0,000)";-0,00191143;"(0,000; 0,028; -0,308)";0,40699;"(0,000; 0,015; -0,311)";1,47785;1,577768;1,644492;0,09991881;0,1666426;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;11;Cube6x6x6(Clone);7;True;0,01488;"(0,000; 274,794; 180,000)";-0,01996213;"(-0,017; 0,040; -0,016)";0,43188;"(-0,017; 0,040; -0,016)";0,699483;7,899779;7,899779;7,200293;7,200293;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;12;Cube6x6x6(Clone);3;True;0,02818;"(0,000; 298,070; 0,000)";-0,02983862;"(0,025; 0,030; 0,011)";0,58158;"(0,025; 0,030; 0,011)";1,044383;2,366466;2,366466;1,322083;1,322083;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;13;Cube6x6x6(Clone);8;True;0,06159;"(0,000; 7,410; 0,000)";0,02681238;"(-0,117; 0,087; -0,033)";0,54818;"(-0,054; 0,031; -0,025)";1,010907;1,644313;1,722472;0,6334062;0,7115656;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;14;Cube6x6x6(Clone);4;True;0,01043;"(0,000; 311,508; 0,000)";-0,0299595;"(0,000; 0,030; -0,010)";0,55966;"(0,000; 0,030; -0,010)";0,9445152;1,977696;1,977696;1,03318;1,03318;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;15;Cube6x6x6(Clone);2;True;0,01322;"(0,000; 338,359; 90,000)";-0,02647417;"(0,018; 0,034; 0,006)";0,54373;"(0,018; 0,034; 0,006)";1,111473;3,500495;3,500495;2,389023;2,389023;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;16;Cube6x6x6(Clone);1;True;0,01004;"(0,000; 332,264; 0,000)";-0,02998441;"(0,000; 0,030; -0,010)";0,54792;"(0,000; 0,030; -0,010)";1,133188;2,389027;2,389027;1,25584;1,25584;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;17;Cube6x6x6(Clone);9;True;0,00604;"(0,000; 357,098; 0,000)";-0,02723831;"(0,003; 0,033; 0,008)";0,57078;"(0,003; 0,033; 0,008)";1,011345;2,444752;2,444752;1,433406;1,433406;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;18;Cube6x6x6(Clone);6;True;0,30066;"(0,000; 1,547; 0,000)";-0,02610761;"(0,002; 0,034; -0,299)";0,36820;"(0,000; 0,031; -0,300)";1,144673;1,200028;1,211374;0,0553551;0,0667014;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;19;Cube6x6x6(Clone);5;True;0,00390;"(0,000; 347,933; 0,000)";-0,02810698;"(0,004; 0,032; -0,003)";0,46639;"(0,004; 0,032; -0,003)";0,7662932;1,821833;1,821833;1,05554;1,05554;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;20;Cube6x6x6(Clone);10;True;0,01824;"(0,000; 12,930; 0,000)";-0,02922386;"(0,015; 0,031; 0,012)";0,54601;"(0,015; 0,031; 0,012)";1,143313;2,6433;2,6433;1,499987;1,499987;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;21;Cube10x10x10(Clone);1;True;0,01333;"(0,000; 353,778; 0,000)";-0,04993019;"(-0,001; 0,050; 0,013)";0,56469;"(-0,001; 0,050; 0,013)";1,22298;2,501069;2,501069;1,278089;1,278089;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;22;Cube10x10x10(Clone);5;True;0,00344;"(0,000; 356,536; 0,000)";-0,04997633;"(-0,003; 0,050; -0,001)";0,45045;"(-0,003; 0,050; -0,001)";0,8221062;2,122046;2,122046;1,29994;1,29994;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;23;Cube10x10x10(Clone);9;True;0,04061;"(0,000; 342,656; 0,000)";-0,03741894;"(-0,003; 0,063; -0,024)";0,57754;"(-0,003; 0,063; -0,024)";1,177582;5,633503;5,633503;4,455922;4,455922;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;24;Cube10x10x10(Clone);10;True;0,01295;"(0,000; 357,181; 0,000)";-0,04990993;"(-0,009; 0,050; -0,009)";0,57272;"(-0,009; 0,050; -0,009)";1,277992;2,599981;2,599981;1,32199;1,32199;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;25;Cube10x10x10(Clone);7;True;0,00173;"(0,000; 0,480; 0,000)";-0,04999826;"(0,001; 0,050; 0,001)";0,43503;"(0,001; 0,050; 0,001)";0,9222519;2,222331;2,222331;1,30008;1,30008;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;26;Cube10x10x10(Clone);2;True;0,00434;"(0,000; 353,141; 0,000)";-0,04998419;"(0,001; 0,050; -0,004)";0,56231;"(0,001; 0,050; -0,004)";1,255399;2,45555;2,45555;1,200151;1,200151;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;27;Cube10x10x10(Clone);4;True;0,01644;"(0,000; 6,634; 0,000)";-0,04997358;"(0,015; 0,050; 0,000)";0,59586;"(0,015; 0,050; 0,000)";0,8109702;2,499945;2,499945;1,688974;1,688974;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;28;Cube10x10x10(Clone);3;True;0,00243;"(0,000; 0,738; -0,001)";-0,04999159;"(0,001; 0,050; -0,002)";0,59304;"(0,001; 0,050; -0,002)";1,066672;2,488909;2,488909;1,422236;1,422236;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;29;Cube10x10x10(Clone);8;True;0,01166;"(0,000; 0,938; 0,000)";-0,0499557;"(0,001; 0,050; 0,011)";0,53546;"(0,001; 0,050; 0,011)";0,964566;2,221048;2,221048;1,256483;1,256483;counting;46,43424;LeapHHI-Leap-Oculus;
4;Leap;30;Cube10x10x10(Clone);6;True;0,30000;"(0,000; 0,000; 0,000)";-0,05000005;"(0,000; 0,050; -0,300)";0,39354;"(0,000; 0,050; -0,300)";0,7004058;0,7226416;0,7226416;0,0222358;0,0222358;115,7522;46,43424;LeapHHI-Leap-Oculus;
4;Leap_HHI;1;Cube6x6x6(Clone);8;True;0,04377;"(90,000; 18,435; 0,000)";-0,02284222;"(0,004; 0,037; 0,001)";0,60403;"(0,004; 0,037; 0,001)";1,855163;3,655391;3,655391;1,800228;1,800228;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;2;Cube6x6x6(Clone);6;True;0,03394;"(0,000; 64,395; 0,000)";-0,01266175;"(-0,008; 0,047; -0,002)";0,47989;"(-0,008; 0,047; -0,002)";1,288774;3,411061;3,411061;2,122288;2,122288;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;3;Cube6x6x6(Clone);3;True;0,00758;"(0,002; 327,244; -0,002)";-0,03000313;"(0,003; 0,030; -0,006)";0,64634;"(0,003; 0,030; -0,006)";1,299976;3,577408;3,577408;2,277432;2,277432;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;4;Cube6x6x6(Clone);10;True;0,36173;"(0,000; 173,930; 180,001)";-0,02625149;"(-0,183; 0,034; 0,190)";0,57154;"(-0,183; 0,034; 0,190)";3,455554;5,245327;5,245327;1,789777;1,789777;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;5;Cube6x6x6(Clone);2;True;0,01064;"(0,000; 339,291; 0,000)";-0,0291515;"(-0,004; 0,031; -0,008)";0,57251;"(-0,004; 0,031; -0,008)";1,177463;2,588487;2,588487;1,411025;1,411025;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;6;Cube6x6x6(Clone);9;True;0,01182;"(0,001; 351,681; -0,001)";-0,03065306;"(0,008; 0,029; 0,012)";0,58907;"(0,008; 0,029; 0,012)";1,110616;2,766378;2,766378;1,655763;1,655763;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;7;Cube6x6x6(Clone);4;True;0,00651;"(0,000; 333,846; 0,000)";-0,02981192;"(0,003; 0,030; -0,005)";0,60967;"(0,003; 0,030; -0,005)";0,919974;2,51024;2,51024;1,590266;1,590266;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;8;Cube6x6x6(Clone);5;True;0,05151;"(0,000; 355,263; 0,000)";0,03493244;"(0,054; 0,095; -0,099)";0,49688;"(0,017; 0,034; -0,053)";0,9890471;1,833911;1,933772;0,8448647;0,9447256;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;9;Cube6x6x6(Clone);7;True;0,01650;"(0,000; 23,945; 0,000)";0,02419514;"(0,015; 0,084; 0,003)";0,45773;"(0,037; 0,050; 0,005)";1,05553;2,522575;2,677908;1,467044;1,622377;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;10;Cube6x6x6(Clone);1;True;0,30437;"(0,001; 359,023; -0,001)";-0,02921158;"(-0,007; 0,031; 0,310)";0,63482;"(-0,007; 0,031; 0,310)";0,9887342;1,066676;1,066676;0,0779422;0,0779422;counting;182,204;LeapHHI-Leap-Oculus;
4;Leap_HHI;11;Cube3x3x3(Clone);5;True;0,09153;"(0,000; 358,388; 0,000)";0,03848216;"(0,020; 0,068; 0,048)";0,58876;"(0,055; 0,018; 0,070)";4,033469;5,667065;5,844775;1,633595;1,811305;counting;182,204;LeapHHI-Leap-Oculus;
