id;Device;SpawnOrder;ObjectName;SpawnID;LandOnTable;Distance;ObjectRotation;ObjectHeight;ObjectPosAfterGrabLoss;ObjectDistanceToHeadFromGrab;ObjectPosAfterContact;TimeFromSpawnToGrab;TimeFromSpawnToGrabLoss;TimeFromSpawnToContact;TimeFromGrabToGrabLoss;TimeFromGrabToContact;TimeForDevice;TimeForTrainingPhase;DeviceOrder
21;Leap;1;Cube6x6x6(Clone);6;True;0,01912;"(0,001; 350,555; -0,001)";-0,02802664;"(-0,002; 0,032; -0,016)";0,58856;"(-0,002; 0,032; -0,016)";0,9890101;3,633014;3,633014;2,644004;2,644004;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;2;Cube6x6x6(Clone);10;True;0,02267;"(0,000; 10,556; 0,000)";-0,002065834;"(0,009; 0,058; -0,019)";0,62247;"(0,008; 0,030; -0,022)";1,611926;3,312234;3,379196;1,70031;1,767272;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;3;Cube6x6x6(Clone);4;True;0,01837;"(0,000; 328,351; 0,000)";-0,0128631;"(0,000; 0,047; -0,014)";0,62652;"(0,002; 0,031; -0,016)";1,833379;3,066894;3,111387;1,233515;1,278008;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;4;Cube6x6x6(Clone);5;True;0,00643;"(0,000; 355,753; 0,000)";-0,02592748;"(0,003; 0,034; 0,008)";0,57463;"(0,003; 0,034; 0,008)";0,7781194;2,289004;2,289004;1,510883;1,510883;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;5;Cube6x6x6(Clone);8;True;0,29521;"(0,000; 0,782; 0,000)";-0,02693933;"(-0,280; 0,033; -0,092)";0,61958;"(-0,280; 0,030; -0,092)";1,266726;1,300059;1,33329;0,0333334;0,0665644;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;6;Cube6x6x6(Clone);3;True;0,02215;"(0,000; 321,438; 0,000)";-0,02996891;"(-0,022; 0,030; 0,001)";0,63667;"(-0,022; 0,030; 0,001)";1,455509;2,666818;2,666818;1,211308;1,211308;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;7;Cube6x6x6(Clone);1;True;0,04666;"(0,000; 354,838; 0,000)";-0,005676564;"(0,018; 0,054; -0,033)";0,58469;"(0,023; 0,032; -0,037)";1,24431;2,855793;2,922016;1,611483;1,677706;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;8;Cube6x6x6(Clone);7;True;0,00784;"(0,000; 18,140; 0,000)";-0,02664405;"(-0,002; 0,033; 0,004)";0,57196;"(-0,002; 0,033; 0,004)";0,7332739;2,988796;2,988796;2,255521;2,255521;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;9;Cube6x6x6(Clone);9;True;0,01387;"(0,000; 17,161; 0,000)";-0,02921909;"(0,011; 0,031; -0,007)";0,61520;"(0,011; 0,031; -0,007)";2,48762;4,410967;4,410967;1,923344;1,923344;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;10;Cube6x6x6(Clone);2;True;0,05183;"(0,000; 342,073; 0,000)";-0,02674442;"(0,001; 0,033; -0,047)";0,61313;"(0,001; 0,030; -0,054)";1,188918;2,744532;2,755711;1,555615;1,566794;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;11;Cube10x10x10(Clone);3;True;0,01093;"(0,001; 327,556; -0,001)";-0,04981074;"(0,007; 0,050; -0,007)";0,64089;"(0,007; 0,050; -0,007)";1,044475;2,600535;2,600535;1,55606;1,55606;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;12;Cube10x10x10(Clone);2;True;0,00999;"(0,000; 321,964; 0,000)";-0,05001507;"(0,006; 0,050; -0,008)";0,62984;"(0,006; 0,050; -0,008)";1,188707;2,422177;2,422177;1,23347;1,23347;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;13;Cube10x10x10(Clone);7;True;0,02394;"(0,000; 24,383; 0,000)";-0,04977284;"(0,012; 0,050; -0,020)";0,53246;"(0,012; 0,050; -0,020)";0,8440025;2,088591;2,088591;1,244588;1,244588;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;14;Cube10x10x10(Clone);10;True;0,02883;"(0,000; 1,133; 0,000)";-0,04991696;"(-0,012; 0,050; -0,025)";0,59476;"(-0,012; 0,050; -0,025)";1,24429;2,388959;2,388959;1,144669;1,144669;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;15;Cube10x10x10(Clone);4;True;0,01536;"(0,000; 340,052; 0,000)";-0,04992173;"(0,002; 0,050; -0,015)";0,64590;"(0,002; 0,050; -0,015)";0,7999114;3,100038;3,100038;2,300127;2,300127;counting;231,7609;Leap-Oculus-LeapHHI;
21;Leap;16;Cube10x10x10(Clone);9;True;0,03426;"(0,000; 355,086; 0,000)";-0,04989395;"(-0,012; 0,050; -0,031)";0,61884;"(-0,012; 0,050; -0,031)";0,9555634;2,055737;2,055737;1,100172;1,100172;counting;231,7609;Leap-Oculus-LeapHHI;
