id;Device;SpawnOrder;ObjectName;SpawnID;LandOnTable;Distance;ObjectRotation;ObjectHeight;ObjectPosAfterGrabLoss;ObjectDistanceToHeadFromGrab;ObjectPosAfterContact;TimeFromSpawnToGrab;TimeFromSpawnToGrabLoss;TimeFromSpawnToContact;TimeFromGrabToGrabLoss;TimeFromGrabToContact;TimeForDevice;TimeForTrainingPhase;DeviceOrder
13;Leap;1;Cube6x6x6(Clone);4;True;0,01193;"(0,000; 6,171; 0,000)";-0,02572626;"(-0,008; 0,034; -0,003)";0,61967;"(-0,008; 0,034; -0,003)";1,933247;4,4889;4,4889;2,555654;2,555654;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;2;Cube6x6x6(Clone);6;True;0,08974;"(270,000; 7,374; 0,000)";0,09999591;"(0,026; 0,160; -0,017)";0,56648;"(0,106; 0,044; 0,012)";0,7109899;3,066329;3,299445;2,355338;2,588455;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;3;Cube6x6x6(Clone);10;True;0,00619;"(0,000; 356,484; 0,000)";-0,02891248;"(-0,005; 0,031; 0,000)";0,61462;"(-0,005; 0,031; 0,000)";1,911334;3,867225;3,867225;1,955892;1,955892;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;4;Cube6x6x6(Clone);5;True;0,09362;"(0,000; 354,029; 0,000)";0,03795857;"(0,000; 0,098; 0,009)";0,61133;"(0,061; 0,040; 0,054)";0,5888807;6,299693;6,455309;5,710812;5,866428;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;5;Cube6x6x6(Clone);9;True;0,13184;"(0,000; 319,631; 0,000)";0,07900637;"(-0,196; 0,139; 0,044)";0,62765;"(-0,117; 0,039; -0,010)";1,032785;1,321782;1,522134;0,2889972;0,4893492;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;6;Cube6x6x6(Clone);2;False;16,95214;"(354,606; 300,798; 48,367)";0,1392774;"(0,062; 0,199; -0,256)";0,62071;"(2,506; -35,926; -12,479)";2,055603;4,711361;7,72243;2,65576;5,666831;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;7;Cube6x6x6(Clone);8;True;0,00543;"(0,000; 1,990; 0,000)";-0,02973479;"(0,000; 0,030; 0,005)";0,60476;"(0,000; 0,030; 0,005)";1,277315;3,288606;3,288606;2,011292;2,011292;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;8;Cube6x6x6(Clone);1;True;0,30000;"(0,000; 0,000; 0,000)";-0,02999812;"(0,000; 0,030; 0,300)";0,60201;"(0,000; 0,030; 0,300)";1,044482;1,055534;1,055534;0,011052;0,011052;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;9;Cube6x6x6(Clone);3;True;0,01311;"(0,000; 7,476; 0,000)";-0,005774792;"(0,014; 0,054; -0,016)";0,63352;"(0,012; 0,031; -0,009)";1,12248;3,59983;3,666452;2,477349;2,543971;counting;90,57946;Oculus-Leap-LeapHHI;
13;Leap;10;Cube6x6x6(Clone);7;True;0,01744;"(0,000; 8,824; 0,000)";0,008306924;"(0,001; 0,068; 0,011)";0,57816;"(0,002; 0,029; 0,018)";0,6558454;2,944878;3,044826;2,289033;2,388981;counting;90,57946;Oculus-Leap-LeapHHI;
